StudentID,GPA,SleepHours,SocialMediaHours,ExerciseHours,StudyHours,PartTimeJob,Major,Year,Device
1369,2.36,6,1,3,5,No,Social Science,Senior,Laptop
1370,2.48,8,0,1,1,Yes,Arts,Freshman,Tablet
1371,3.94,8,6,2,2,No,Arts,Freshman,Desktop
1372,2.36,7,6,3,4,Yes,Arts,Junior,Laptop
1373,3.71,9,7,1,5,No,Arts,Senior,Tablet
1374,2.98,4,3,0,7,No,STEM,Senior,Tablet
1375,2.49,7,3,2,7,No,STEM,Senior,Phone
1376,3.74,5,1,3,3,No,Business,Junior,Desktop
1377,2.89,8,4,0,6,No,Arts,Junior,Tablet
1378,3.03,4,3,3,6,No,Arts,Junior,Desktop
1379,2.72,5,7,1,4,No,STEM,Senior,Laptop
1380,3.19,9,3,1,1,No,Business,Freshman,Laptop
1381,2.33,5,4,0,1,No,STEM,Senior,Laptop
1382,2.78,4,0,3,4,No,Arts,Junior,Phone
1383,3.94,9,3,2,4,Yes,Arts,Senior,Phone
1384,2.52,5,7,2,5,No,Social Science,Sophomore,Desktop
1385,3.31,9,2,0,7,Yes,Social Science,Senior,Desktop
1386,2.65,4,7,0,4,No,Social Science,Senior,Phone
1387,3.55,4,5,0,7,Yes,Business,Freshman,Tablet
1388,2.26,9,5,3,3,No,STEM,Freshman,Desktop
1389,3.94,6,3,2,7,Yes,Arts,Freshman,Desktop
1390,2.91,7,0,2,5,Yes,Arts,Sophomore,Laptop
1391,2.47,5,6,2,6,Yes,Business,Freshman,Desktop
1392,2.15,5,0,0,6,Yes,Arts,Sophomore,Desktop
1393,2.34,6,7,2,7,No,Arts,Junior,Tablet
1394,3.04,6,1,1,6,Yes,STEM,Freshman,Desktop
1395,2.67,6,2,0,6,Yes,Social Science,Senior,Tablet
1396,3.66,8,0,2,2,Yes,Social Science,Senior,Laptop
1397,2.86,8,4,3,3,No,Business,Sophomore,Phone
1398,2.5,9,7,0,5,No,Social Science,Freshman,Laptop
1399,3.23,8,2,1,5,Yes,Social Science,Senior,Tablet
1400,3.41,4,5,1,6,No,Business,Junior,Tablet
1401,2.33,9,7,3,1,No,Business,Freshman,Desktop
1402,2.34,5,2,3,5,Yes,Social Science,Junior,Desktop
1403,2.07,7,4,0,3,No,STEM,Senior,Phone
1404,3.47,4,3,0,4,Yes,Business,Freshman,Tablet
1405,3.33,5,4,1,3,No,Arts,Sophomore,Tablet
1406,2.95,5,4,3,6,Yes,Business,Senior,Laptop
1407,3.69,9,3,0,6,No,Arts,Junior,Phone
1408,3.61,6,3,1,2,Yes,Business,Freshman,Laptop
1409,3.17,6,3,3,7,No,Business,Junior,Desktop
1410,3.74,4,3,1,5,No,Social Science,Junior,Desktop
1411,2.41,6,3,2,7,Yes,Social Science,Sophomore,Laptop
1412,2.22,5,4,3,7,No,Social Science,Sophomore,Desktop
1413,2.54,6,1,0,5,Yes,STEM,Senior,Laptop
1414,2.11,8,1,0,5,No,Social Science,Sophomore,Tablet
1415,3.06,6,7,2,6,Yes,Social Science,Sophomore,Tablet
1416,3.87,5,0,3,5,Yes,Business,Senior,Desktop
1417,2.08,9,1,1,1,No,Business,Senior,Phone
1418,2.24,4,5,0,1,No,STEM,Senior,Tablet
1419,2.9,7,1,2,4,No,Arts,Senior,Desktop
1420,3.87,6,4,2,5,Yes,Business,Junior,Phone
1421,2.63,5,3,3,2,Yes,Business,Junior,Desktop
1422,3.01,7,7,3,4,No,Arts,Senior,Laptop
1423,2.08,7,3,0,6,No,STEM,Senior,Desktop
1424,2.3,8,6,2,5,Yes,Business,Freshman,Laptop
1425,3.97,7,6,1,1,Yes,Social Science,Freshman,Tablet
1426,3.93,9,6,2,2,Yes,STEM,Freshman,Tablet
1427,2.01,5,4,1,4,Yes,Arts,Sophomore,Desktop
1428,3.9,5,5,1,2,Yes,Arts,Junior,Phone
1429,3.28,6,1,0,5,Yes,Social Science,Junior,Desktop
1430,3.74,6,4,2,3,No,Social Science,Freshman,Desktop
1431,2.91,6,0,1,2,No,Social Science,Freshman,Tablet
1432,3.03,9,7,3,2,Yes,STEM,Junior,Tablet
1433,2.98,7,3,1,6,Yes,Arts,Sophomore,Desktop
1434,3.33,7,6,3,1,Yes,Social Science,Freshman,Tablet
1435,2.28,8,2,3,5,No,Social Science,Senior,Laptop
1436,2.06,9,0,2,2,No,Arts,Freshman,Desktop
1437,2.62,6,6,3,5,No,Business,Junior,Tablet
1438,3.41,4,5,1,1,No,STEM,Junior,Desktop
1439,2.4,8,0,3,6,No,Business,Freshman,Tablet
1440,3.35,4,4,2,5,Yes,Social Science,Freshman,Laptop
1441,3.94,7,1,0,7,Yes,STEM,Senior,Laptop
1442,2.19,8,3,1,1,No,Business,Senior,Desktop
1443,3.35,8,7,1,1,Yes,Arts,Sophomore,Laptop
1444,2.89,5,5,2,4,No,Social Science,Sophomore,Laptop
1445,3.74,7,5,2,6,No,STEM,Senior,Tablet
1446,2.35,7,2,2,6,No,STEM,Sophomore,Desktop
1447,3.39,9,0,2,7,Yes,STEM,Sophomore,Tablet
1448,3.68,8,2,1,5,No,STEM,Freshman,Tablet
1449,3.89,7,1,0,3,No,Social Science,Senior,Phone
1450,3.37,8,6,3,7,No,Social Science,Freshman,Laptop
1451,2.99,9,1,3,4,No,Arts,Freshman,Tablet
1452,3.24,9,6,0,6,No,Arts,Sophomore,Tablet
1453,3.74,5,2,0,1,Yes,Arts,Freshman,Tablet
1454,3.14,8,3,0,6,No,Business,Junior,Laptop
1455,2.06,7,1,2,7,Yes,Arts,Sophomore,Laptop
1456,3.86,7,2,1,3,Yes,Social Science,Junior,Laptop
1457,3.38,8,0,1,2,No,Business,Sophomore,Desktop
1458,3.35,8,2,1,2,No,Social Science,Freshman,Tablet
1459,2.43,8,2,2,6,Yes,Business,Sophomore,Laptop
1460,3.32,6,4,1,6,Yes,Arts,Junior,Tablet
1461,2.79,7,1,2,4,Yes,Arts,Sophomore,Desktop
1462,3.3,9,7,1,6,No,Arts,Junior,Phone
1463,2.21,7,3,0,3,Yes,Business,Senior,Desktop
1464,3.32,6,3,3,6,Yes,Social Science,Freshman,Laptop
1465,4.0,8,4,3,5,Yes,STEM,Junior,Laptop
1466,2.1,5,6,2,7,No,Social Science,Senior,Desktop
1467,3.95,8,5,1,3,No,Arts,Freshman,Tablet
1468,2.81,8,6,3,4,Yes,Business,Senior,Laptop
1469,3.74,6,3,0,5,No,Business,Junior,Laptop
1470,3.56,7,2,0,5,Yes,Arts,Freshman,Desktop
1471,3.13,8,4,0,7,No,Business,Senior,Tablet
1472,3.48,7,0,2,2,No,Arts,Junior,Desktop
1473,3.76,4,1,2,3,Yes,Social Science,Senior,Desktop
1474,2.81,9,1,1,7,Yes,Business,Freshman,Tablet
1475,2.65,7,7,0,5,No,STEM,Freshman,Tablet
1476,3.34,5,1,1,4,Yes,Business,Freshman,Phone
1477,3.62,9,2,1,7,No,Arts,Junior,Desktop
1478,3.52,5,0,0,2,Yes,STEM,Senior,Tablet
1479,3.6,8,4,1,5,Yes,Arts,Senior,Laptop
1480,2.87,9,4,3,7,No,Business,Junior,Phone
1481,3.64,7,1,2,3,No,STEM,Freshman,Desktop
1482,2.24,9,0,1,2,No,STEM,Sophomore,Tablet
1483,3.09,8,0,0,3,Yes,Business,Freshman,Phone
1484,2.01,6,0,2,3,No,STEM,Sophomore,Phone
1485,2.65,5,3,2,3,No,Social Science,Freshman,Laptop
1486,2.73,8,3,1,7,No,STEM,Junior,Phone
1487,2.79,6,1,3,2,No,STEM,Sophomore,Desktop
1488,3.39,9,0,1,7,Yes,Social Science,Junior,Tablet
1489,2.78,9,5,3,7,No,Arts,Sophomore,Phone
1490,2.9,8,0,2,7,No,Arts,Senior,Phone
1491,2.48,7,4,1,5,Yes,Social Science,Sophomore,Desktop
1492,2.75,9,4,0,6,No,STEM,Sophomore,Laptop
1493,2.45,7,1,1,1,Yes,Business,Sophomore,Laptop
1494,2.15,7,5,3,5,Yes,Social Science,Senior,Tablet
1495,3.21,7,0,3,2,No,Business,Junior,Desktop
1496,3.34,4,6,1,1,Yes,Arts,Senior,Laptop
1497,3.24,6,5,3,1,Yes,Social Science,Sophomore,Tablet
1498,2.93,6,7,2,1,No,Business,Freshman,Tablet
1499,2.76,9,1,1,6,No,STEM,Senior,Laptop
1500,3.73,9,4,3,7,No,Social Science,Freshman,Desktop
1501,3.04,7,6,1,4,No,Business,Senior,Phone
1502,2.96,4,4,1,2,Yes,Social Science,Senior,Laptop
1503,2.05,7,3,0,6,No,Social Science,Sophomore,Phone
1504,2.68,4,1,1,6,No,Arts,Junior,Phone
1505,2.76,7,1,0,4,Yes,Arts,Junior,Desktop
1506,2.8,5,0,3,1,No,STEM,Sophomore,Desktop
1507,3.16,5,0,0,7,Yes,Arts,Senior,Tablet
1508,3.07,8,3,0,4,Yes,Arts,Junior,Desktop
1509,3.22,7,6,0,4,No,Arts,Junior,Tablet
1510,3.53,9,7,2,6,No,Business,Junior,Laptop
1511,3.63,6,2,0,2,Yes,Social Science,Sophomore,Phone
1512,3.44,8,5,1,3,Yes,Arts,Freshman,Desktop
1513,3.91,9,2,0,7,No,Business,Freshman,Laptop
1514,2.04,5,2,1,4,Yes,Social Science,Freshman,Tablet
1515,2.39,7,1,0,7,Yes,Arts,Freshman,Desktop
1516,2.02,8,5,2,4,No,Arts,Freshman,Phone
1517,3.29,7,1,3,1,No,Social Science,Junior,Laptop
1518,3.8,5,7,0,7,No,Business,Junior,Desktop
1519,2.49,8,5,0,1,No,Business,Senior,Desktop
1520,3.85,5,4,2,6,No,STEM,Junior,Laptop
1521,2.12,4,1,0,1,No,Social Science,Sophomore,Tablet
1522,3.87,5,1,1,7,Yes,STEM,Senior,Tablet
1523,2.7,7,1,0,5,No,Business,Junior,Desktop
1524,2.2,6,6,0,7,No,Arts,Senior,Tablet
1525,2.97,5,3,3,4,Yes,STEM,Senior,Tablet
1526,2.51,9,1,3,1,Yes,Business,Freshman,Laptop
1527,2.57,6,7,0,2,No,Business,Senior,Tablet
1528,2.61,4,0,2,5,Yes,Arts,Junior,Tablet
1529,3.61,8,0,3,6,Yes,Social Science,Freshman,Laptop
1530,3.08,8,5,0,3,No,Business,Junior,Desktop
1531,2.62,6,4,3,4,No,STEM,Freshman,Desktop
1532,3.22,8,3,0,4,No,Arts,Junior,Laptop
1533,3.43,5,6,3,2,Yes,Social Science,Freshman,Phone
1534,2.55,6,5,3,3,Yes,Social Science,Freshman,Laptop
1535,2.83,7,0,1,3,No,Social Science,Sophomore,Phone
1536,2.24,5,3,0,6,Yes,Business,Junior,Tablet
1537,2.36,5,3,0,6,No,Social Science,Senior,Desktop
1538,3.36,5,4,0,5,Yes,Business,Freshman,Phone
1539,2.36,7,7,0,4,No,Arts,Junior,Phone
1540,3.05,4,3,3,1,No,Arts,Freshman,Tablet
1541,3.42,9,1,1,6,Yes,Social Science,Sophomore,Desktop
1542,2.21,8,3,1,2,No,Arts,Sophomore,Tablet
1543,3.13,6,4,2,2,Yes,STEM,Sophomore,Desktop
1544,2.51,4,5,0,2,Yes,STEM,Sophomore,Desktop
1545,3.93,6,4,2,7,No,Business,Senior,Tablet
1546,2.97,8,6,3,6,Yes,Social Science,Senior,Phone
1547,3.61,7,4,2,6,No,Business,Freshman,Laptop
1548,3.1,5,0,0,2,Yes,Arts,Junior,Desktop
1549,2.09,5,1,1,6,Yes,Social Science,Sophomore,Desktop
1550,3.27,7,7,1,7,Yes,Business,Sophomore,Laptop
1551,3.9,4,0,0,1,No,Social Science,Senior,Laptop
1552,3.2,4,5,3,1,No,Social Science,Senior,Tablet
1553,3.64,6,2,0,5,Yes,Business,Sophomore,Desktop
1554,3.77,7,5,3,4,Yes,Social Science,Junior,Tablet
1555,2.46,4,1,1,1,No,Arts,Freshman,Laptop
1556,2.42,7,3,3,5,No,STEM,Freshman,Tablet
1557,3.22,8,4,0,3,No,STEM,Freshman,Desktop
1558,2.82,5,2,0,4,No,Social Science,Freshman,Phone
1559,3.68,5,1,0,1,No,STEM,Junior,Phone
1560,3.8,5,0,3,7,Yes,Social Science,Junior,Desktop
1561,2.71,7,4,3,3,Yes,Business,Junior,Tablet
1562,2.47,7,5,3,5,Yes,Arts,Senior,Laptop
1563,3.56,6,0,1,1,No,STEM,Sophomore,Laptop
1564,2.55,5,1,2,1,No,Business,Junior,Phone
1565,3.65,6,1,2,6,No,Arts,Freshman,Tablet
1566,2.85,5,5,0,3,Yes,STEM,Junior,Laptop
1567,3.34,6,2,1,1,No,STEM,Sophomore,Laptop
1568,2.19,6,5,3,2,No,Arts,Senior,Desktop
1569,3.25,8,3,0,7,No,Business,Freshman,Tablet
1570,2.9,6,0,1,6,Yes,Business,Senior,Tablet
1571,3.17,7,2,0,6,No,STEM,Junior,Laptop
1572,2.34,6,4,1,1,Yes,Arts,Freshman,Tablet
1573,3.47,5,6,1,7,No,Business,Freshman,Tablet
1574,3.73,6,3,2,6,No,Arts,Junior,Tablet
1575,2.43,4,2,0,4,Yes,Arts,Junior,Desktop
1576,2.19,9,6,3,3,No,STEM,Sophomore,Laptop
1577,2.05,5,6,2,4,Yes,Arts,Junior,Phone
1578,3.28,4,0,2,5,No,Arts,Junior,Tablet
1579,3.21,5,1,3,4,Yes,Social Science,Junior,Laptop
1580,3.09,7,4,1,7,No,Arts,Freshman,Phone
1581,2.46,9,5,3,2,No,Business,Sophomore,Desktop
1582,2.78,9,0,0,6,Yes,STEM,Freshman,Laptop
1583,3.19,7,3,3,7,No,STEM,Junior,Desktop
1584,2.99,9,7,1,6,No,Arts,Sophomore,Laptop
1585,3.98,7,6,3,2,Yes,Arts,Junior,Desktop
1586,2.27,4,3,1,6,No,Business,Freshman,Laptop
1587,3.39,8,6,1,4,No,Social Science,Freshman,Desktop
1588,2.81,5,1,0,5,No,STEM,Junior,Phone
1589,2.86,7,7,3,1,No,Social Science,Sophomore,Laptop
1590,3.44,5,1,3,2,No,Business,Freshman,Phone
1591,3.38,4,4,0,4,No,STEM,Junior,Tablet
1592,3.98,8,5,1,7,No,Business,Senior,Phone
1593,2.26,4,4,3,4,No,Arts,Junior,Laptop
1594,2.21,9,1,0,4,Yes,Business,Junior,Phone
1595,3.45,5,1,1,1,No,Arts,Sophomore,Laptop
1596,3.16,8,3,0,3,No,Social Science,Junior,Desktop
1597,2.55,9,1,3,6,No,STEM,Senior,Tablet
1598,2.16,8,7,0,6,No,STEM,Junior,Phone
1599,2.17,9,7,2,7,Yes,Social Science,Senior,Tablet
1600,3.79,4,2,1,5,No,Arts,Freshman,Phone
1601,2.38,7,6,2,7,No,STEM,Junior,Laptop
1602,2.65,5,0,2,3,No,Business,Sophomore,Phone
1603,2.45,6,1,1,6,Yes,Arts,Junior,Tablet
1604,2.71,6,4,1,5,Yes,STEM,Senior,Phone
1605,2.14,4,5,0,7,No,Business,Senior,Tablet
1606,3.04,5,6,1,5,No,Business,Sophomore,Tablet
1607,2.14,5,6,2,4,Yes,STEM,Senior,Laptop
1608,3.6,4,5,2,2,Yes,Social Science,Junior,Desktop
1609,2.47,5,5,3,4,Yes,Social Science,Senior,Desktop
1610,3.08,7,6,1,1,Yes,STEM,Junior,Phone
1611,3.76,4,2,2,6,Yes,Business,Junior,Tablet
1612,3.3,7,4,3,5,No,Social Science,Senior,Laptop
1613,3.07,5,2,3,7,No,Social Science,Sophomore,Desktop
1614,2.65,4,1,0,2,Yes,Social Science,Freshman,Laptop
1615,2.67,5,0,2,7,No,Arts,Sophomore,Laptop
1616,3.34,4,5,0,6,Yes,Social Science,Freshman,Tablet
1617,3.99,5,7,2,5,Yes,STEM,Sophomore,Phone
1618,3.32,7,4,0,5,Yes,STEM,Junior,Tablet
1619,3.12,7,5,0,4,No,Arts,Junior,Desktop
1620,3.46,5,2,1,2,Yes,Arts,Senior,Desktop
1621,2.93,4,3,0,2,No,STEM,Freshman,Laptop
1622,2.12,6,1,1,6,Yes,Arts,Freshman,Tablet
1623,3.12,7,0,3,5,Yes,Social Science,Senior,Tablet
1624,3.92,7,1,2,2,Yes,Business,Sophomore,Laptop
1625,2.35,9,3,3,2,No,Business,Senior,Phone
1626,3.38,6,0,2,7,No,Business,Sophomore,Laptop
1627,2.4,5,3,3,6,No,STEM,Senior,Laptop
1628,3.07,4,1,2,4,Yes,Arts,Freshman,Desktop
1629,2.19,9,2,0,7,Yes,Business,Freshman,Tablet
1630,2.9,5,6,2,7,Yes,Social Science,Sophomore,Desktop
1631,3.51,8,1,2,3,Yes,Social Science,Freshman,Laptop
1632,2.7,7,1,3,1,No,Social Science,Freshman,Tablet
1633,3.33,8,1,3,3,Yes,Arts,Freshman,Laptop
1634,3.59,7,4,3,2,Yes,Business,Freshman,Laptop
1635,3.85,7,3,1,5,No,Social Science,Junior,Phone
1636,2.47,8,7,1,1,No,Arts,Senior,Desktop
1637,2.8,8,3,2,1,No,Social Science,Senior,Desktop
1638,2.3,5,5,2,5,Yes,Business,Junior,Laptop
1639,3.98,9,3,0,1,No,Business,Freshman,Phone
1640,3.85,9,5,0,5,Yes,Business,Senior,Laptop
1641,3.08,8,4,2,1,No,Business,Senior,Laptop
1642,3.68,5,2,1,7,No,Business,Senior,Laptop
1643,3.04,9,5,2,6,No,Social Science,Sophomore,Phone
1644,3.25,5,1,0,6,Yes,Business,Junior,Tablet
1645,2.18,5,2,1,3,No,Social Science,Sophomore,Phone
1646,3.51,7,6,1,7,Yes,Business,Sophomore,Laptop
1647,2.26,9,4,0,1,No,Social Science,Junior,Tablet
1648,3.65,9,3,2,4,No,Business,Senior,Laptop
1649,3.56,7,5,3,5,No,Social Science,Sophomore,Phone
1650,3.42,8,7,2,7,No,Business,Senior,Phone
1651,2.07,7,1,2,1,No,Arts,Sophomore,Tablet
1652,2.61,9,0,0,6,Yes,Social Science,Senior,Phone
1653,2.53,9,6,1,6,No,Arts,Freshman,Laptop
1654,2.72,8,0,0,5,No,Social Science,Freshman,Tablet
1655,2.18,7,2,2,4,No,Social Science,Freshman,Desktop
1656,3.87,4,3,3,1,No,Social Science,Junior,Laptop
1657,3.11,4,7,3,1,No,STEM,Freshman,Desktop
1658,2.61,8,0,3,4,Yes,Business,Sophomore,Tablet
1659,2.79,7,2,0,4,No,Arts,Senior,Tablet
1660,2.89,7,4,1,4,Yes,Arts,Senior,Laptop
1661,3.2,5,2,0,6,No,Social Science,Senior,Phone
1662,3.03,9,6,3,5,No,Arts,Senior,Laptop
1663,3.84,6,7,2,7,Yes,Arts,Sophomore,Phone
1664,2.99,8,7,1,4,No,Arts,Senior,Phone
1665,3.98,6,2,0,5,No,Arts,Sophomore,Laptop
1666,3.7,6,6,0,3,No,STEM,Sophomore,Tablet
1667,2.42,8,2,1,1,Yes,Social Science,Senior,Laptop
1668,3.86,7,7,1,1,Yes,Arts,Senior,Desktop
1669,2.23,8,7,2,2,No,STEM,Senior,Tablet
1670,3.63,6,1,1,3,Yes,STEM,Sophomore,Phone
1671,2.76,9,2,2,7,No,Social Science,Junior,Tablet
1672,3.76,9,5,3,4,No,Business,Sophomore,Laptop
1673,3.74,9,2,3,4,Yes,Business,Junior,Tablet
1674,3.61,7,7,0,7,No,Business,Senior,Phone
1675,3.58,4,1,3,6,No,Arts,Sophomore,Phone
1676,2.61,8,1,3,3,No,Social Science,Senior,Tablet
1677,2.16,9,4,2,4,Yes,Business,Junior,Desktop
1678,2.81,8,6,0,2,No,Arts,Junior,Phone
1679,2.35,9,3,1,5,Yes,Social Science,Sophomore,Desktop
1680,3.39,7,0,0,1,No,Arts,Sophomore,Phone
1681,2.69,4,0,3,3,Yes,Business,Sophomore,Tablet
1682,3.95,4,2,1,1,No,Business,Sophomore,Phone
1683,3.28,9,4,0,5,No,STEM,Freshman,Desktop
1684,3.64,7,2,0,3,No,STEM,Freshman,Desktop
1685,2.27,5,0,0,5,No,Social Science,Senior,Tablet
1686,3.72,8,6,0,4,Yes,Arts,Junior,Desktop
1687,3.85,8,7,2,7,No,Arts,Junior,Desktop
1688,2.97,6,6,0,4,Yes,Business,Senior,Tablet
1689,3.21,7,6,3,7,Yes,Business,Senior,Phone
1690,3.53,6,1,3,4,Yes,Social Science,Senior,Tablet
1691,2.35,9,7,2,5,No,STEM,Freshman,Phone
1692,3.01,6,3,1,5,No,Business,Senior,Phone
1693,2.8,4,7,1,5,No,Arts,Junior,Phone
1694,2.29,8,4,3,1,No,Business,Senior,Laptop
1695,2.74,6,1,3,5,No,STEM,Sophomore,Phone
1696,2.14,4,3,2,4,No,Arts,Junior,Tablet
1697,2.05,7,4,1,2,Yes,STEM,Junior,Tablet
1698,2.27,6,4,1,5,No,Social Science,Junior,Tablet
1699,3.93,9,0,0,2,Yes,Social Science,Freshman,Laptop
1700,3.1,9,1,0,7,Yes,STEM,Freshman,Desktop
1701,3.93,9,4,0,4,No,Arts,Junior,Laptop
1702,2.86,8,5,2,5,No,STEM,Sophomore,Tablet
1703,2.62,6,6,3,1,No,Business,Junior,Tablet
1704,3.01,7,4,2,1,Yes,Business,Freshman,Desktop
1705,2.88,6,3,1,7,Yes,STEM,Sophomore,Laptop
1706,2.21,8,0,3,2,No,Business,Junior,Tablet
1707,3.28,4,2,0,6,No,STEM,Freshman,Phone
1708,2.43,8,6,2,1,Yes,Business,Sophomore,Phone
1709,3.24,9,0,2,1,No,STEM,Senior,Tablet
1710,3.3,4,2,0,1,Yes,Business,Senior,Phone
1711,2.3,9,1,2,4,Yes,Arts,Junior,Desktop
1712,2.12,5,1,0,1,Yes,Arts,Senior,Tablet
1713,3.56,8,4,1,3,No,Business,Freshman,Laptop
1714,2.92,8,5,3,5,No,STEM,Sophomore,Tablet
1715,2.12,7,1,1,7,Yes,Business,Junior,Desktop
1716,3.99,6,7,1,1,No,Social Science,Sophomore,Laptop
1717,2.12,4,4,0,6,No,Social Science,Sophomore,Desktop
1718,3.39,4,6,2,6,No,STEM,Sophomore,Phone
1719,3.97,7,0,1,1,No,Business,Freshman,Phone
1720,2.48,7,1,1,1,Yes,Business,Junior,Phone
1721,2.28,6,7,1,3,No,Arts,Senior,Desktop
1722,2.24,9,0,2,1,No,STEM,Sophomore,Desktop
1723,2.61,6,0,2,1,Yes,Social Science,Sophomore,Tablet
1724,2.2,8,5,0,5,No,Social Science,Sophomore,Laptop
1725,3.38,9,1,1,6,No,STEM,Freshman,Laptop
1726,2.12,5,0,3,3,No,Social Science,Senior,Desktop
1727,3.02,6,5,2,6,No,STEM,Sophomore,Desktop
1728,3.99,7,5,0,3,Yes,Social Science,Freshman,Phone
1729,3.63,9,1,1,6,No,Social Science,Freshman,Desktop
1730,3.23,6,5,3,1,Yes,STEM,Sophomore,Phone
1731,2.61,4,1,2,6,Yes,STEM,Sophomore,Desktop
1732,3.25,5,7,3,6,No,Social Science,Freshman,Laptop
1733,3.05,8,1,2,3,No,Social Science,Freshman,Tablet
1734,2.85,4,2,0,7,No,Arts,Sophomore,Desktop
1735,2.26,4,0,3,2,Yes,Business,Freshman,Phone
1736,3.77,5,7,1,3,No,STEM,Freshman,Tablet
1737,2.9,8,3,1,3,No,STEM,Sophomore,Phone
1738,2.39,7,1,2,3,No,Business,Sophomore,Phone
1739,2.74,9,0,1,4,No,Arts,Junior,Tablet
1740,2.83,8,6,3,7,No,Social Science,Senior,Tablet
1741,3.66,6,5,0,4,No,Social Science,Sophomore,Tablet
1742,3.47,4,4,2,4,Yes,Arts,Sophomore,Desktop
1743,3.54,6,1,3,3,Yes,Arts,Sophomore,Tablet
1744,2.02,7,5,2,2,No,Business,Senior,Desktop
1745,2.83,6,5,0,3,No,Business,Junior,Laptop
1746,2.96,8,5,2,1,Yes,Social Science,Freshman,Laptop
1747,2.04,6,5,1,2,No,Arts,Senior,Phone
1748,2.52,7,5,1,4,No,Arts,Sophomore,Phone
1749,3.52,7,1,2,6,No,Social Science,Sophomore,Desktop
1750,2.27,7,6,0,6,Yes,Social Science,Junior,Phone
1751,3.07,8,3,0,7,No,Social Science,Junior,Laptop
1752,2.43,7,2,1,5,No,Social Science,Junior,Desktop
1753,2.02,4,5,0,7,Yes,Social Science,Freshman,Desktop
1754,2.48,7,5,2,2,Yes,Business,Senior,Tablet
1755,3.95,6,2,3,4,No,Social Science,Senior,Desktop
1756,3.6,9,6,2,2,No,Arts,Junior,Phone
1757,3.92,6,7,1,2,No,STEM,Freshman,Laptop
1758,2.98,9,6,1,6,No,Business,Senior,Phone
1759,2.22,6,7,1,3,Yes,Arts,Sophomore,Laptop
1760,3.1,8,1,0,1,No,STEM,Sophomore,Tablet
1761,2.91,6,0,2,5,Yes,Business,Sophomore,Laptop
1762,3.69,8,4,3,4,Yes,Social Science,Senior,Tablet
1763,2.2,8,4,2,2,Yes,Business,Junior,Phone
1764,2.98,7,0,3,5,Yes,Social Science,Sophomore,Tablet
1765,2.3,4,1,2,2,No,Social Science,Junior,Desktop
1766,2.65,9,4,1,6,No,Social Science,Freshman,Desktop
1767,3.47,7,6,3,1,No,STEM,Sophomore,Laptop
1768,2.95,7,2,2,6,No,Business,Freshman,Phone
1769,2.75,8,0,0,5,No,Social Science,Junior,Phone
1770,2.79,8,6,0,4,No,Arts,Senior,Laptop
1771,2.92,9,3,2,2,No,Business,Junior,Desktop
1772,3.57,6,1,1,1,No,Arts,Sophomore,Tablet
1773,3.78,6,0,3,6,Yes,STEM,Sophomore,Laptop
1774,3.91,7,4,2,5,Yes,STEM,Junior,Tablet
1775,3.57,5,1,0,6,Yes,Business,Sophomore,Tablet
1776,2.63,5,2,3,2,No,STEM,Sophomore,Phone
1777,3.38,6,1,0,2,No,STEM,Freshman,Desktop
1778,2.88,5,1,0,4,Yes,Business,Senior,Tablet
1779,2.51,6,2,2,1,Yes,Arts,Junior,Desktop
1780,3.68,8,5,0,3,Yes,Social Science,Freshman,Phone
1781,2.08,7,2,3,6,No,Business,Sophomore,Laptop
1782,3.8,4,6,1,2,Yes,Business,Freshman,Laptop
1783,2.92,7,1,2,5,Yes,Social Science,Senior,Phone
1784,3.27,6,7,3,6,Yes,Arts,Junior,Phone
1785,3.32,6,2,2,4,No,Social Science,Senior,Tablet
1786,3.79,7,5,0,4,No,Social Science,Senior,Phone
1787,3.27,9,6,0,2,No,Arts,Freshman,Laptop
1788,3.23,6,7,3,2,Yes,Arts,Freshman,Desktop
1789,2.13,5,7,3,2,No,Social Science,Senior,Desktop
1790,3.04,5,0,1,7,Yes,Social Science,Sophomore,Desktop
1791,2.3,6,2,3,3,Yes,Business,Junior,Desktop
1792,3.47,6,2,3,2,No,Arts,Sophomore,Phone
1793,3.02,9,1,2,6,Yes,STEM,Sophomore,Phone
1794,3.36,5,6,0,6,No,Arts,Junior,Desktop
1795,2.08,6,0,3,7,Yes,Social Science,Freshman,Phone
1796,2.17,6,3,1,7,Yes,Social Science,Sophomore,Tablet
1797,3.43,9,3,3,1,No,Social Science,Freshman,Phone
1798,2.14,9,4,0,5,No,Social Science,Junior,Tablet
1799,2.14,7,2,3,2,No,STEM,Sophomore,Tablet
1800,2.02,9,2,2,6,No,Arts,Freshman,Phone
1801,3.91,4,0,0,7,No,STEM,Freshman,Desktop
1802,3.48,5,5,3,6,No,STEM,Sophomore,Tablet
1803,2.71,7,3,2,6,No,Social Science,Junior,Phone
1804,2.59,4,4,0,7,Yes,STEM,Senior,Laptop
1805,2.7,6,0,3,3,Yes,Social Science,Freshman,Desktop
1806,3.55,6,2,2,7,No,Social Science,Junior,Laptop
1807,3.32,7,3,1,7,Yes,Social Science,Sophomore,Tablet
1808,2.37,9,6,2,5,Yes,STEM,Freshman,Laptop
1809,2.35,6,4,1,7,Yes,Social Science,Freshman,Phone
1810,2.2,8,1,3,4,Yes,STEM,Freshman,Desktop
1811,3.32,7,3,2,7,Yes,Arts,Junior,Tablet
